,angle_deg,freq_THz,trans
1288,-10.615384615384617,284.2857142857143,0.657555285574174
1287,-10.615384615384617,285.7142857142857,0.6439580339131831
1286,-10.615384615384617,287.1428571428571,0.6317032080144153
1285,-10.615384615384617,288.57142857142856,0.6216826459433057
1284,-10.615384615384617,290.0,0.6144644543950879
481,-9.692307692307692,220.0,0.6932386011059442
480,-9.692307692307692,221.42857142857144,0.6737906656034854
479,-9.692307692307692,222.8571428571429,0.6503508900736461
478,-9.692307692307692,224.28571428571428,0.6235450826353357
477,-9.692307692307692,225.7142857142857,0.5940644855883992
476,-9.692307692307692,227.14285714285717,0.5626307439122052
475,-9.692307692307692,228.57142857142856,0.5299619392687922
474,-9.692307692307692,230.0,0.4967429393306685
473,-9.692307692307692,231.42857142857144,0.4636023301086738
472,-9.692307692307692,232.8571428571429,0.4310970458938837
471,-9.692307692307692,234.28571428571428,0.399704866041206
470,-9.692307692307692,235.7142857142857,0.3698243810388334
469,-9.692307692307692,237.14285714285717,0.3417817836637382
468,-9.692307692307692,238.57142857142856,0.315843710095286
467,-9.692307692307692,240.0,0.2922351201678321
466,-9.692307692307692,241.42857142857144,0.2711607419406037
465,-9.692307692307692,242.8571428571429,0.2528279398918642
464,-9.692307692307692,244.28571428571428,0.2374681580180258
463,-9.692307692307692,245.7142857142857,0.2253535675451277
462,-9.692307692307692,247.14285714285717,0.216805436594821
461,-9.692307692307692,248.57142857142856,0.2121911957790597
274,-9.692307692307692,250.0,0.2119082608292075
460,-9.692307692307692,251.42857142857144,0.2163543288607666
459,-9.692307692307692,252.8571428571429,0.225885883165497
458,-9.692307692307692,254.28571428571428,0.2407686782026629
457,-9.692307692307692,255.7142857142857,0.2611256091940206
456,-9.692307692307692,257.1428571428572,0.2868882241728832
455,-9.692307692307692,258.57142857142856,0.3177580309571131
454,-9.692307692307692,260.0,0.3531827906445383
453,-9.692307692307692,261.42857142857144,0.3923515130198302
452,-9.692307692307692,262.8571428571429,0.4342102775426108
451,-9.692307692307692,264.2857142857143,0.4774995401084361
450,-9.692307692307692,265.7142857142857,0.5208122155635501
449,-9.692307692307692,267.1428571428572,0.5626702923794952
448,-9.692307692307692,268.57142857142856,0.6016157808800605
447,-9.692307692307692,270.0,0.6363094271909138
446,-9.692307692307692,271.42857142857144,0.6656282686218609
445,-9.692307692307692,272.8571428571429,0.6887515330787635
444,-9.692307692307692,274.2857142857143,0.7052243992424854
443,-9.692307692307692,275.7142857142857,0.714991165701945
